objectid,id_centrale,code_centrale,libelle_centrale,annee,libelle_groupage,type_compteur,type_comptage,nb_canaux,nb_annee,code_canal,mja_jo,mja_tcj,mja_pl_tcj,hp_johvs_matin,hp_johvs_soir,tir_tcj,v85ma_tcj,vtma_tcj,descriptif_periode,time_days,name,oneway,ref_mmm,highway,nom_commune,cycles,osm_id
8428,18,78391,RM021 JACOU - MMl34.d,2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,10775,9631,199,,,,,,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,secondary,Jacou, ,108122280
8427,18,78391,RM021 JACOU - MMl34.d,2019,Castelnau_Clapiers,compteur permanent,comptage bidirectionnel,3,12,1,5534,4937,85,412 (12h00 - 13h00),745 (17h00 - 18h00),28,76,66,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,secondary,Jacou, ,108122280
8426,18,78391,RM021 JACOU - MMl34.d,2019,Clapiers_Castelnau,compteur permanent,comptage bidirectionnel,3,12,0,5241,4694,114,600 (8h00 - 9h00),406 (17h00 - 18h00),21,73,64,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,secondary,Jacou, ,108122280
25,1452,78960,MONTPELLIER. Allee Alegria Beracasa ( Pietons  Velos),2019,Sens cumulés,compteur permanent vélo,comptage bidirectionnel,3,6,Z,1036,998,,,,,,,du 01/08/2019 au 31/12/2019,152,Allée Alegria Beracasa,UNKNOWN, ,path,Montpellier,Voie verte et assimilé,121403593
24,1452,78960,MONTPELLIER. Allee Alegria Beracasa ( Pietons  Velos),2019,Velos,compteur permanent vélo,comptage bidirectionnel,3,6,w,632,573,,92 (7h00 - 8h00),83 (16h00 - 17h00),,,,du 01/08/2019 au 31/12/2019,152,Allée Alegria Beracasa,UNKNOWN, ,path,Montpellier,Voie verte et assimilé,121403593
23,1452,78960,MONTPELLIER. Allee Alegria Beracasa ( Pietons  Velos),2019,Pietons,compteur permanent vélo,comptage bidirectionnel,3,6,v,405,425,,32 (7h00 - 8h00),45 (17h00 - 18h00),,,,du 01/08/2019 au 31/12/2019,152,Allée Alegria Beracasa,UNKNOWN, ,path,Montpellier,Voie verte et assimilé,121403593
5101,1215,79536,SUSSARGUES. RM54 3061,2019,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,5634,5290,64,,,,,,du 10/04/2019 au 20/12/2019,254,Route de Montpellier,UNKNOWN, ,secondary,Sussargues, ,166328292
5100,1215,79536,SUSSARGUES. RM54 3061,2019,RM610_RM120,compteur tournant,comptage bidirectionnel,3,7,1,2879,2695,33,208 (11h15 - 12h15),395 (17h15 - 18h15),3,69,58,du 10/04/2019 au 20/12/2019,254,Route de Montpellier,UNKNOWN, ,secondary,Sussargues, ,166328292
5099,1215,79536,SUSSARGUES. RM54 3061,2019,RM120_RM610,compteur tournant,comptage bidirectionnel,3,7,0,2755,2595,31,339 (7h15 - 8h15),210 (13h00 - 14h00),7,75,63,du 10/04/2019 au 20/12/2019,254,Route de Montpellier,UNKNOWN, ,secondary,Sussargues, ,166328292
8464,3,81011,RM613 LE CRES - MMT34.U,2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,28282,25301,721,,,,,,du 01/01/2019 au 31/12/2019,364,Route de Nîmes,UNKNOWN, ,primary,Le Crès, ,158543653
8463,3,81011,RM613 LE CRES - MMT34.U,2019,Le Cres_Vendargues,compteur permanent,comptage bidirectionnel,3,12,1,14981,13244,350,1128 (8h00 - 9h00),1379 (17h00 - 18h00),98,117,99,du 01/01/2019 au 31/12/2019,364,Route de Nîmes,UNKNOWN, ,primary,Le Crès, ,158543653
8462,3,81011,RM613 LE CRES - MMT34.U,2019,Vendargues_Le Cres,compteur permanent,comptage bidirectionnel,3,12,0,13301,12057,371,1113 (8h00 - 9h00),968 (17h00 - 18h00),72,120,83,du 01/01/2019 au 31/12/2019,364,Route de Nîmes,UNKNOWN, ,primary,Le Crès, ,158543653
5125,1473,84699,MONTAUD. RM21E2,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,2,Z,160,155,2,,,,,,du 13/11/2019 au 21/11/2019,8, ,UNKNOWN, ,tertiary,Montaud, ,166173016
5124,1473,84699,MONTAUD. RM21E2,2019,RM120_RM54,compteur ponctuel,comptage bidirectionnel,3,2,1,95,87,1,22 (7h30 - 8h30),6 (17h00 - 18h00),6,73,58,du 13/11/2019 au 21/11/2019,8, ,UNKNOWN, ,tertiary,Montaud, ,166173016
5123,1473,84699,MONTAUD. RM21E2,2019,RM54_RM120,compteur ponctuel,comptage bidirectionnel,3,2,0,65,68,1,5 (11h45 - 12h45),11 (17h30 - 18h30),6,71,58,du 13/11/2019 au 21/11/2019,8, ,UNKNOWN, ,tertiary,Montaud, ,166173016
151,1444,89310,MONTPELLIER. Avenue Bouisson BertrandV,2019,Sens cumulés,compteur ponctuel vélo,comptage bidirectionnel,3,1,Z,1508,1227,,,,,,,du 11/09/2019 au 22/09/2019,11, ,UNKNOWN, ,cycleway,Montpellier,Piste cyclable,199896908
149,1444,89310,MONTPELLIER. Avenue Bouisson BertrandV,2019,Chamayou_Sainte-Lucie,compteur ponctuel vélo,comptage bidirectionnel,3,1,0,885,710,,45 (12h00 - 13h00),143 (17h15 - 18h15),2,26,15,du 11/09/2019 au 22/09/2019,11, ,UNKNOWN, ,cycleway,Montpellier,Piste cyclable,199896908
150,1444,89310,MONTPELLIER. Avenue Bouisson BertrandV,2019,Sainte-Lucie_Chamayou,compteur ponctuel vélo,comptage bidirectionnel,3,1,1,623,517,,49 (8h00 - 9h00),76 (17h15 - 18h15),4,27,16,du 11/09/2019 au 22/09/2019,11, ,UNKNOWN, ,cycleway,Montpellier,Piste cyclable,199896908
1770,1442,9052,MONTPELLIER . rue des Cigognes,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,470,452,2,,,,,,du 13/09/2019 au 23/09/2019,10,Rue des Cigognes,UNKNOWN, ,residential,Montpellier, ,25993254
1769,1442,9052,MONTPELLIER . rue des Cigognes,2019,Pinvielle_Jausserand,compteur ponctuel,comptage bidirectionnel,3,1,1,258,271,2,29 (11h45 - 12h45),35 (18h00 - 19h00),,32,19,du 13/09/2019 au 23/09/2019,10,Rue des Cigognes,UNKNOWN, ,residential,Montpellier, ,25993254
1768,1442,9052,MONTPELLIER . rue des Cigognes,2019,Jausserand_Pinville,compteur ponctuel,comptage bidirectionnel,3,1,0,212,181,0,25 (8h15 - 9h15),23 (13h15 - 14h15),,36,22,du 13/09/2019 au 23/09/2019,10,Rue des Cigognes,UNKNOWN, ,residential,Montpellier, ,25993254
4558,1441,9055,MONTPELLIER . rue des Macreuses .,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,336,280,6,,,,,,du 13/09/2019 au 23/09/2019,10,Rue des Macreuses,UNKNOWN, ,residential,Montpellier, ,25993475
4557,1441,9055,MONTPELLIER . rue des Macreuses .,2019,Ibis_Verger,compteur ponctuel,comptage bidirectionnel,3,1,1,220,187,1,24 (11h45 - 12h45),25 (17h00 - 18h00),,29,19,du 13/09/2019 au 23/09/2019,10,Rue des Macreuses,UNKNOWN, ,residential,Montpellier, ,25993475
4556,1441,9055,MONTPELLIER . rue des Macreuses .,2019,Verger_Ibis,compteur ponctuel,comptage bidirectionnel,3,1,0,116,93,5,18 (8h00 - 9h00),12 (13h30 - 14h30),,29,17,du 13/09/2019 au 23/09/2019,10,Rue des Macreuses,UNKNOWN, ,residential,Montpellier, ,25993475
1649,1440,9059,MONTPELLIER. Rue des Goelands .,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,264,213,7,,,,,,du 13/09/2019 au 23/09/2019,10,Rue des Goélands,UNKNOWN, ,residential,Montpellier, ,25993476
1648,1440,9059,MONTPELLIER. Rue des Goelands .,2019,Jausserand_Herons,compteur ponctuel,comptage bidirectionnel,3,1,1,221,178,7,15 (11h45 - 12h45),62 (17h45 - 18h45),,35,21,du 13/09/2019 au 23/09/2019,10,Rue des Goélands,UNKNOWN, ,residential,Montpellier, ,25993476
1647,1440,9059,MONTPELLIER. Rue des Goelands .,2019,Herons_Jausserand,compteur ponctuel,comptage bidirectionnel,3,1,0,43,35,0,6 (11h30 - 12h30),4 (13h30 - 14h30),,35,21,du 13/09/2019 au 23/09/2019,10,Rue des Goélands,UNKNOWN, ,residential,Montpellier, ,25993476
5492,1456,90976,MONTPELLIER. Rue Pierre Bouyeron,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,2,Z,268,246,32,,,,,,du 03/10/2019 au 11/10/2019,8,Rue Pierre Bouyeron,UNKNOWN, ,construction,Montpellier, ,126889998
5490,1456,90976,MONTPELLIER. Rue Pierre Bouyeron,2019,Puig Aubert_Loup,compteur ponctuel,comptage bidirectionnel,3,2,0,143,128,17,14 (10h30 - 11h30),14 (18h30 - 19h30),7,39,23,du 03/10/2019 au 11/10/2019,8,Rue Pierre Bouyeron,UNKNOWN, ,construction,Montpellier, ,126889998
5491,1456,90976,MONTPELLIER. Rue Pierre Bouyeron,2019,Loup_Puig Aubert,compteur ponctuel,comptage bidirectionnel,3,2,1,125,118,15,11 (8h15 - 9h15),13 (19h00 - 20h00),6,39,24,du 03/10/2019 au 11/10/2019,8,Rue Pierre Bouyeron,UNKNOWN, ,construction,Montpellier, ,126889998
5547,636,92372,MONTPELLIER. Rue du Professeur Blayac,2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,9,Z,34300,32038,1474,,,,,,du 22/07/2019 au 27/11/2019,128,Rue du Professeur Blayac,YES, ,primary,Montpellier, ,133619331
5545,636,92372,MONTPELLIER. Rue du Professeur Blayac,2019,Moulins_Neruda,compteur permanent,comptage bidirectionnel,3,9,0,18467,17244,1024,1364 (7h45 - 8h45),1494 (15h45 - 16h45),67,67,54,du 19/03/2019 au 27/11/2019,253,Rue du Professeur Blayac,YES, ,primary,Montpellier, ,133619331
5546,636,92372,MONTPELLIER. Rue du Professeur Blayac,2019,Neruda_Moulins,compteur permanent,comptage bidirectionnel,3,9,1,15833,14794,450,1402 (6h45 - 7h45),1128 (13h15 - 14h15),68,66,55,du 22/07/2019 au 27/11/2019,128,Rue du Professeur Blayac,YES, ,primary,Montpellier, ,133619331
5641,1470,93952,CLAPIERS. Rue du Paraguay,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,674,611,4,,,,,,du 12/11/2019 au 18/11/2019,6,Rue du Paraguay,UNKNOWN, ,residential,Clapiers, ,165975726
5639,1470,93952,CLAPIERS. Rue du Paraguay,2019,Liberte_Canaux,compteur ponctuel,comptage bidirectionnel,3,1,0,547,506,2,45 (8h15 - 9h15),67 (17h30 - 18h30),7,27,16,du 12/11/2019 au 18/11/2019,6,Rue du Paraguay,UNKNOWN, ,residential,Clapiers, ,165975726
5640,1470,93952,CLAPIERS. Rue du Paraguay,2019,Canaux_Liberte,compteur ponctuel,comptage bidirectionnel,3,1,1,127,105,2,12 (12h00 - 13h00),14 (16h30 - 17h30),17,31,19,du 12/11/2019 au 18/11/2019,6,Rue du Paraguay,UNKNOWN, ,residential,Clapiers, ,165975726
2780,118,9586,MONTPELLIER. Boulevard Philippe Lamour 2044,2019,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,23113,20620,1263,,,,,,du 14/03/2019 au 30/07/2019,138,Boulevard Philippe Lamour,YES, ,primary,Castelnau-le-Lez, ,25833405
2778,118,9586,MONTPELLIER. Boulevard Philippe Lamour 2044,2019,Dassault_Pommessargues,compteur tournant,comptage bidirectionnel,3,7,0,13610,12207,629,983 (8h00 - 9h00),983 (17h00 - 18h00),53,65,50,du 14/03/2019 au 30/07/2019,138,Boulevard Philippe Lamour,YES, ,primary,Castelnau-le-Lez, ,25833405
2779,118,9586,MONTPELLIER. Boulevard Philippe Lamour 2044,2019,Pommessargues_Dassault,compteur tournant,comptage bidirectionnel,3,7,1,9503,8413,634,356 (8h00 - 9h00),412 (17h00 - 18h00),64,71,56,du 14/03/2019 au 30/07/2019,138,Boulevard Philippe Lamour,YES, ,primary,Castelnau-le-Lez, ,25833405
5853,1078,97316,RM185 VILLENEUVE - MMt34.p,2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,11233,10180,667,,,,,,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,primary,Villeneuve-lès-Maguelone, ,254916463
5852,1078,97316,RM185 VILLENEUVE - MMt34.p,2019,Fabregues_Palavas,compteur permanent,comptage bidirectionnel,3,12,1,5858,5250,354,745 (7h00 - 8h00),408 (17h00 - 18h00),64,99,84,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,primary,Villeneuve-lès-Maguelone, ,254916463
5851,1078,97316,RM185 VILLENEUVE - MMt34.p,2019,Palavas_Fabregues,compteur permanent,comptage bidirectionnel,3,12,0,5375,4930,313,325 (8h00 - 9h00),574 (17h00 - 18h00),63,95,85,du 01/01/2019 au 31/12/2019,364, ,UNKNOWN, ,primary,Villeneuve-lès-Maguelone, ,254916463
5668,1458,97603,MONTPELLIER. Allee des Hauts de Montpellier,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,583,520,7,,,,,,du 27/09/2019 au 07/10/2019,10,Allée des Hauts de Montpellier,UNKNOWN, ,residential,Montpellier, ,256012506
5667,1458,97603,MONTPELLIER. Allee des Hauts de Montpellier,2019,Nice_Lipari,compteur ponctuel,comptage bidirectionnel,3,1,1,351,311,4,44 (7h30 - 8h30),33 (16h15 - 17h15),9,28,17,du 27/09/2019 au 07/10/2019,10,Allée des Hauts de Montpellier,UNKNOWN, ,residential,Montpellier, ,256012506
5666,1458,97603,MONTPELLIER. Allee des Hauts de Montpellier,2019,Lipari_Nice,compteur ponctuel,comptage bidirectionnel,3,1,0,232,209,3,23 (8h00 - 9h00),24 (16h30 - 17h30),11,29,17,du 27/09/2019 au 07/10/2019,10,Allée des Hauts de Montpellier,UNKNOWN, ,residential,Montpellier, ,256012506
7856,1121,97775,MONTPELLIER. Avenue de la Liberte (Bosserville),2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,8,Z,48062,46030,1686,,,,,,du 01/01/2019 au 07/07/2019,187,Avenue de la Liberté,UNKNOWN, ,primary,Montpellier, ,361677118
7855,1121,97775,MONTPELLIER. Avenue de la Liberte (Bosserville),2019,Maurin_8 Mai,compteur permanent,comptage bidirectionnel,3,8,1,25748,24841,843,1655 (8h00 - 9h00),1634 (16h00 - 17h00),71,68,53,du 01/01/2019 au 07/07/2019,187,Avenue de la Liberté,UNKNOWN, ,primary,Montpellier, ,361677118
7854,1121,97775,MONTPELLIER. Avenue de la Liberte (Bosserville),2019,8 Mai_Maurin,compteur permanent,comptage bidirectionnel,3,8,0,22314,21189,843,1504 (8h00 - 9h00),1489 (17h00 - 18h00),53,63,50,du 01/01/2019 au 07/07/2019,187,Avenue de la Liberté,UNKNOWN, ,primary,Montpellier, ,361677118
2341,1122,97797,MONTPELLIER. Avenue Pierre Mendes France (Pontal),2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,8,Z,46790,42751,2028,,,,,,du 01/01/2019 au 31/12/2019,364,Avenue Président Pierre Mendès France,YES, ,primary,Montpellier, ,359245256
2340,1122,97797,MONTPELLIER. Avenue Pierre Mendes France (Pontal),2019,Mermoz_Galois,compteur permanent,comptage bidirectionnel,3,8,w,21508,19326,1253,2361 (8h00 - 9h00),2070 (17h00 - 18h00),,,,du 01/01/2019 au 31/12/2019,364,Avenue Président Pierre Mendès France,YES, ,primary,Montpellier, ,359245256
2339,1122,97797,MONTPELLIER. Avenue Pierre Mendes France (Pontal),2019,Galois_Mermoz,compteur permanent,comptage bidirectionnel,3,8,v,21194,19459,774,1707 (8h00 - 9h00),1801 (17h00 - 18h00),,,,du 01/01/2019 au 31/12/2019,364,Avenue Président Pierre Mendès France,YES, ,primary,Montpellier, ,359245256
7244,1431,9817,MONTPELLIER. Avenue d'Occitanie,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,475,350,15,,,,,,du 30/08/2019 au 09/09/2019,10,Avenue d'Occitanie,UNKNOWN, ,residential,Montpellier, ,26285758
7243,1431,9817,MONTPELLIER. Avenue d'Occitanie,2019,Esperou_Caroux,compteur ponctuel,comptage bidirectionnel,3,1,1,351,255,6,32 (11h30 - 12h30),45 (16h45 - 17h45),92,50,42,du 30/08/2019 au 09/09/2019,10,Avenue d'Occitanie,UNKNOWN, ,residential,Montpellier, ,26285758
7242,1431,9817,MONTPELLIER. Avenue d'Occitanie,2019,Caroux_Esperou,compteur ponctuel,comptage bidirectionnel,3,1,0,124,95,9,23 (7h30 - 8h30),10 (18h15 - 19h15),86,67,45,du 30/08/2019 au 09/09/2019,10,Avenue d'Occitanie,UNKNOWN, ,residential,Montpellier, ,26285758
5677,1393,98404,CASTRIES. D610,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,16411,14825,349,,,,,,du 01/04/2019 au 09/04/2019,8, ,UNKNOWN, ,primary,Saint-Geniès-des-Mourgues, ,254846427
5676,1393,98404,CASTRIES. D610,2019,D106_D54,compteur ponctuel,comptage bidirectionnel,3,1,1,8259,7498,230,1192 (7h30 - 8h30),539 (17h15 - 18h15),52,79,71,du 01/04/2019 au 09/04/2019,8, ,UNKNOWN, ,primary,Saint-Geniès-des-Mourgues, ,254846427
5675,1393,98404,CASTRIES. D610,2019,D54_D106,compteur ponctuel,comptage bidirectionnel,3,1,0,8152,7327,119,517 (11h45 - 12h45),1035 (17h45 - 18h45),35,77,67,du 01/04/2019 au 09/04/2019,8, ,UNKNOWN, ,primary,Saint-Geniès-des-Mourgues, ,254846427
8524,1068,98465,LATTES. RM986 LES MARESTELLES,2019,Sens cumulés,compteur permanent,comptage bidirectionnel,3,10,Z,25542,25054,564,,,,,,du 01/01/2019 au 31/12/2019,364, ,YES, ,primary,Lattes, ,231436602
8523,1068,98465,LATTES. RM986 LES MARESTELLES,2019,Palavas_Lattes,compteur permanent,comptage bidirectionnel,3,10,1,13488,13108,311,1418 (8h00 - 9h00),913 (16h00 - 17h00),57,101,93,du 01/01/2019 au 31/12/2019,364, ,YES, ,primary,Lattes, ,231436602
8522,1068,98465,LATTES. RM986 LES MARESTELLES,2019,Lattes_Palavas,compteur permanent,comptage bidirectionnel,3,10,0,12054,11946,253,763 (12h00 - 13h00),1135 (17h00 - 18h00),52,109,92,du 01/01/2019 au 31/12/2019,364, ,YES, ,primary,Lattes, ,231436602
5709,1371,99213,CASTRIES. D610,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,6595,5986,152,,,,,,du 14/02/2019 au 25/02/2019,11, ,UNKNOWN, ,secondary,Castries, ,222067096
5708,1371,99213,CASTRIES. D610,2019,M610_D26,compteur ponctuel,comptage bidirectionnel,3,1,1,3555,3225,91,324 (8h00 - 9h00),308 (13h30 - 14h30),39,79,68,du 14/02/2019 au 25/02/2019,11, ,UNKNOWN, ,secondary,Castries, ,222067096
5707,1371,99213,CASTRIES. D610,2019,D26_M610,compteur ponctuel,comptage bidirectionnel,3,1,0,3040,2761,61,260 (11h30 - 12h30),320 (17h00 - 18h00),40,79,68,du 14/02/2019 au 25/02/2019,11, ,UNKNOWN, ,secondary,Castries, ,222067096
810,1400,99535,MONTPELLIER. Rue Frederic Fabreges,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,3583,3305,89,,,,,,du 02/04/2019 au 10/04/2019,8,Rue Frédéric Fabrèges,UNKNOWN, ,residential,Montpellier,Bande cyclable droite,295728925
808,1400,99535,MONTPELLIER. Rue Frederic Fabreges,2019,Porto_Rabelais,compteur ponctuel,comptage bidirectionnel,3,1,0,2074,1896,59,160 (8h00 - 9h00),189 (16h45 - 17h45),4,44,29,du 02/04/2019 au 10/04/2019,8,Rue Frédéric Fabrèges,UNKNOWN, ,residential,Montpellier,Bande cyclable droite,295728925
809,1400,99535,MONTPELLIER. Rue Frederic Fabreges,2019,Rabelais_Porto,compteur ponctuel,comptage bidirectionnel,3,1,1,1509,1409,30,120 (11h30 - 12h30),134 (16h30 - 17h30),36,57,47,du 02/04/2019 au 10/04/2019,8,Rue Frédéric Fabrèges,UNKNOWN, ,residential,Montpellier,Bande cyclable droite,295728925
5721,1361,99693,MONTPELLIER. Rue de la Metairie de Saysset,2019,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,1121,971,11,,,,,,du 31/01/2019 au 08/02/2019,8,Rue de la Métairie de Saysset,NO, ,residential,Montpellier, ,328221551
5720,1361,99693,MONTPELLIER. Rue de la Metairie de Saysset,2019,Belle Treille_Vignerons,compteur ponctuel,comptage bidirectionnel,3,1,1,948,828,8,83 (11h30 - 12h30),114 (17h00 - 18h00),3,44,32,du 31/01/2019 au 08/02/2019,8,Rue de la Métairie de Saysset,NO, ,residential,Montpellier, ,328221551
5719,1361,99693,MONTPELLIER. Rue de la Metairie de Saysset,2019,Vignerons_Belle Treille,compteur ponctuel,comptage bidirectionnel,3,1,0,173,143,3,16 (11h00 - 12h00),24 (17h00 - 18h00),6,46,31,du 31/01/2019 au 08/02/2019,8,Rue de la Métairie de Saysset,NO, ,residential,Montpellier, ,328221551
8542,1198,100352,VILLENEUVE LES MAGUELONE. RM116 3131,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,1453,1304,39,,,,,,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Villeneuve-lès-Maguelone, ,244106263
8540,1198,100352,VILLENEUVE LES MAGUELONE. RM116 3131,2018,RM116E2_RM185,compteur tournant,comptage bidirectionnel,3,7,0,998,886,23,88 (11h45 - 12h45),199 (17h00 - 18h00),7,74,62,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Villeneuve-lès-Maguelone, ,244106263
8541,1198,100352,VILLENEUVE LES MAGUELONE. RM116 3131,2018,RM185_RM116E2,compteur tournant,comptage bidirectionnel,3,7,1,455,418,16,58 (7h30 - 8h30),36 (13h15 - 14h15),7,74,60,du 19/03/2018 au 07/08/2018,141, ,UNKNOWN, ,tertiary,Villeneuve-lès-Maguelone, ,244106263
8488,1195,101000,GRABELS. RM102 4017,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,5948,5145,127,,,,,,du 23/03/2018 au 11/12/2018,263, ,UNKNOWN, ,tertiary,Grabels, ,339007756
8487,1195,101000,GRABELS. RM102 4017,2018,RM619_RM127,compteur tournant,comptage bidirectionnel,3,7,1,3268,2804,53,560 (7h00 - 8h00),248 (16h30 - 17h30),6,72,62,du 23/03/2018 au 11/12/2018,263, ,UNKNOWN, ,tertiary,Grabels, ,339007756
8486,1195,101000,GRABELS. RM102 4017,2018,RM127_RM619,compteur tournant,comptage bidirectionnel,3,7,0,2680,2341,74,202 (7h30 - 8h30),345 (16h15 - 17h15),36,98,77,du 23/03/2018 au 11/12/2018,263, ,UNKNOWN, ,tertiary,Grabels, ,339007756
5928,1320,102353,LATTES. Route de Boirargues,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,14885,14580,418,,,,,,du 28/11/2018 au 06/12/2018,8,Avenue de Boirargues,UNKNOWN, ,secondary,Lattes, ,311137123
5927,1320,102353,LATTES. Route de Boirargues,2018,Fontvin_Charpentier,compteur ponctuel,comptage bidirectionnel,3,1,1,7843,7633,362,809 (8h15 - 9h15),623 (13h45 - 14h45),9,48,38,du 28/11/2018 au 06/12/2018,8,Avenue de Boirargues,UNKNOWN, ,secondary,Lattes, ,311137123
5926,1320,102353,LATTES. Route de Boirargues,2018,Charpentier_Fontvin,compteur ponctuel,comptage bidirectionnel,3,1,0,7042,6947,56,501 (12h00 - 13h00),772 (17h30 - 18h30),4,47,38,du 28/11/2018 au 06/12/2018,8,Avenue de Boirargues,UNKNOWN, ,secondary,Lattes, ,311137123
6110,9,102511,RM986 LATTES - MMT34.j,2018,Sens cumulés,compteur permanent,comptage bidirectionnel,3,12,Z,32518,31116,430,,,,,,du 01/01/2018 au 31/12/2018,364, ,YES, ,primary,Lattes, ,367587403
6109,9,102511,RM986 LATTES - MMT34.j,2018,Lattes_Montpellier,compteur permanent,comptage bidirectionnel,3,12,1,17885,17002,217,1507 (8h00 - 9h00),1516 (17h00 - 18h00),23,98,83,du 01/01/2018 au 31/12/2018,364, ,YES, ,primary,Lattes, ,367587403
6108,9,102511,RM986 LATTES - MMT34.j,2018,Montpellier_Lattes,compteur permanent,comptage bidirectionnel,3,12,0,14633,14114,213,1090 (8h00 - 9h00),1171 (17h00 - 18h00),24,93,83,du 01/01/2018 au 31/12/2018,364, ,YES, ,primary,Lattes, ,367587403
2507,1277,10255,MONTPELLIER. Rue Saint-Priest,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,1,Z,1548,1353,53,,,,,,du 19/09/2018 au 27/09/2018,8,Rue Saint-Priest,NO, ,residential,Montpellier, ,26393212
2506,1277,10255,MONTPELLIER. Rue Saint-Priest,2018,Moulins-Mouneda,compteur ponctuel,comptage bidirectionnel,3,1,1,1078,937,37,105 (8h00 - 9h00),118 (17h30 - 18h30),7,44,31,du 19/09/2018 au 27/09/2018,8,Rue Saint-Priest,NO, ,residential,Montpellier, ,26393212
2505,1277,10255,MONTPELLIER. Rue Saint-Priest,2018,Mouneda-Moulins,compteur ponctuel,comptage bidirectionnel,3,1,0,470,416,16,37 (7h30 - 8h30),66 (17h00 - 18h00),6,43,30,du 19/09/2018 au 27/09/2018,8,Rue Saint-Priest,NO, ,residential,Montpellier, ,26393212
8563,1204,102750,CASTRIES. RM26 4005,2018,Sens cumulés,compteur tournant,comptage bidirectionnel,3,7,Z,3436,2901,38,,,,,,du 03/04/2018 au 20/08/2018,139,Route de Baillargues,UNKNOWN, ,tertiary,Castries, ,359162054
8562,1204,102750,CASTRIES. RM26 4005,2018,M610_DevM610,compteur tournant,comptage bidirectionnel,3,7,1,2006,1692,24,270 (7h30 - 8h30),184 (16h45 - 17h45),0,51,44,du 03/04/2018 au 20/08/2018,139,Route de Baillargues,UNKNOWN, ,tertiary,Castries, ,359162054
8561,1204,102750,CASTRIES. RM26 4005,2018,DevM610_M610,compteur tournant,comptage bidirectionnel,3,7,0,1430,1209,14,100 (7h45 - 8h45),218 (17h15 - 18h15),0,52,43,du 03/04/2018 au 20/08/2018,139,Route de Baillargues,UNKNOWN, ,tertiary,Castries, ,359162054
5895,853,102802,MONTPELLIER. Boulevard Paul Valery,2018,Sens cumulés,compteur ponctuel,comptage bidirectionnel,3,3,Z,2862,2608,115,,,,,,du 20/09/2018 au 04/10/2018,14,Boulevard Paul Valéry,UNKNOWN, ,residential,Montpellier, ,359825409
