IDENT;HPM_VAL;HPS_VAL;MJO_VAL;HPM_%;HPS_%;MJO_%;PL_VAL;PL_%;VIT_VAL;VIT_EVO;COMMENT;NOM_VOIE;SENS_CIR;V85_VL;V85_PL
Z1CT3;723.0;834.0;11150.0;-3.0;7.000000000000001;2.0;;;;;;Bordeaux Quai Louis XVIII Munich/Orléans;Nord > Sud;;
Z1CT4;992.0;1252.0;16286.0;-2.0;2.0;1.0;;;;;;Bordeaux Quai Richelieu Aides/Cailhau;Nord > Sud;;
Z1CT6;385.0;370.0;5867.0;-4.0;5.0;5.0;;;;;;Bordeaux : Montée Pont de Pierre;Sens Sortant;;
Z1CT9;639.0;643.0;9722.0;-11.0;1.0;-3.0;;;;;;Bordeaux Quai Chartrons ap Martinique;Nord > Sud;;
Z1CT12;1273.0;1677.0;21561.0;-14.000000000000002;-4.0;-2.0;;;;;;Bordeaux Quai Ste Croix après P. Monnaie;Nord > Sud;;
Z1CT16;928.0;712.0;10296.0;7.000000000000001;4.0;3.0;;;;;;Bordeaux Quai Chartrons après  Arnozan;Sud > Nord;;
Z2CT2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z2CT7;641.0;493.0;7362.0;0.0;0.0;0.0;;;;;;Bordeaux Juin A.France;Sens Sortant;;
Z2CT8;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Cours Juin  avant A.France;Sens Entrant;;
Z2CT11;609.0;507.0;8144.0;1.0;0.0;0.0;;;;;;Bordeaux Cours d'Albret après République;Sud > Nord;;
Z2CT15;379.0;473.0;6114.0;3.0;-1.0;1.0;;;;;;Bordeaux Rue de Cursol après Joffre;Sens Sortant;;
Z2CT17;466.0;544.0;7560.0;0.0;-8.0;1.0;;;;;;Bordeaux Crs V. Hugo avant Bir-Hakeim;Sens Sortant;;
Z2CT18;338.0;449.0;5587.0;-2.0;-7.000000000000001;-3.0;;;;;;Bordeaux Crs V. Hugo après crs Pasteur;Sens Sortant;;
Z2CT19;196.0;271.0;3547.0;1.0;1.0;2.0;;;;;;Bordeaux Rue J. Burguet après République;Nord>Sud;;
Z2CT20;121.0;195.0;2978.0;11.0;7.000000000000001;7.000000000000001;;;;;;Bordeaux Montée place Bir Hakeim;Bretelle N>S Montée vers pl Bir Hakeim;;
Z2CT21;336.0;457.0;5588.0;-4.0;-4.0;0.0;;;;;;Bordeaux Descente => Allamandier;Bretelle N>S Descente => Allamandier;;
Z3CT4;154.0;162.0;1866.0;-16.0;-36.0;-26.0;;;;;;Bordeaux Crs Libération Rodesse/Tondu;Libération vers Victoire;;
Z3CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z3CT6;402.0;365.0;4664.0;7.000000000000001;6.0;9.0;;;;;;Bordeaux Crs Argonne avant Millière;Sens Entrant;;
Z3CT7;155.0;136.0;2089.0;6.0;-5.0;-6.0;;;;;;Bordeaux Cours Somme après Lafontaine;Sens Entrant;;
Z3CT8;0.0;0.0;0.0;-100.0;-100.0;-100.0;;;;;;Bordeaux Cours Marne après Victoire;Marne vers la gare;;
Z3CT15;280.0;445.0;3710.0;5.0;-10.0;-4.0;;;;;;Bordeaux Rue St. Nicolas, avant Somme.;Argonne > Somme;;
Z4CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z4CT6;322.0;276.0;4323.0;5.0;1.0;0.0;;;;;;Bordeaux Rue Bonnac après Lateulade;Sens Entrant;;
Z4CT8;237.0;187.0;3389.0;-28.000000000000004;-35.0;-28.000000000000004;;;;;;Bordeaux Rue Judaique après C. d'Eau;Sens Sortant;;
Z4CT16;112.0;125.0;1443.0;0.0;0.0;-2.0;;;;;;Bordeaux Crs de Verdun avant Fondaudège;Nord > Sud;;
Z4CT17;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z4CT18;771.0;684.0;10369.0;-7.000000000000001;-5.0;-5.0;;;;;;Bordeaux Cours Clémenceau avant Buffon;Sud > Nord;;
Z5CT2;1922.0;1775.0;21818.0;-11.0;-15.0;-8.0;;;;;;Bordeaux Blvd Moga;Nord > Sud;;
Z5CT4;839.0;596.0;8059.0;6.0;4.0;3.0;;;;;;Bordeaux Quai Souys Mattéoti/Sembat;Quais rive Droite Sud > Nord;;
Z5CT8;558.0;549.0;7861.0;0.0;0.0;3.0;;;;;;Bordeaux Rue Domercq après Pt du Guit;Sens Entrant;;
Z5CT11;477.0;401.0;6578.0;-8.0;-7.000000000000001;-5.0;;;;;;Bordeaux Rue Peyronnet après Tauzia;de Tauzia > Marne;;
Z5CT13;342.0;368.0;6101.0;-3.0;-1.0;-5.0;;;;;;Bordeaux Cours de la Marne avant Meunier;Nord > Sud;;
Z5CT15;553.0;950.0;8286.0;0.0;0.0;-6.0;;;;;;Bordeaux Quai Deschamps;Nord > Sud;;
Z6CT1;1019.0;1017.0;16786.0;-5.0;0.0;1.0;;;;;;Bordeaux Blvd Wilson Pasteur/Ferry;Boulevards Nord > Sud;;
Z6CT2;1142.0;984.0;16302.0;-1.0;-3.0;-3.0;;;;;;Bordeaux Blvd Wilson après Judaique;Boulevards Nord > Sud;;
Z6CT4;1325.0;1357.0;20676.0;-2.0;2.0;1.0;;;;;;Bordeaux Blvd Wilson Adour/Judaique;Boulevards Sud > Nord;;
Z6CT12;650.0;608.0;8410.0;5.0;0.0;1.0;;;;;;Bordeaux Rue G. Bonnac après Wilson;Sens Entrant;;
Z6CT20;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Ferry avant Balaresque;sens entrant;;
Z7CT7;451.0;296.0;4266.0;-3.0;-3.0;-2.0;;;;;;Mérignac Av. Libération après Truc;Nord > Sud;;
Z7CT8;206.0;356.0;4174.0;4.0;-4.0;-1.0;;;;;;Mérignac Av. Leclerc après V. Eglise;Sud > Nord;;
Z8CT2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Quai Queyries avant Stalingrad;Quais rive Droite  Nord > Sud;;
Z8CT3;261.0;268.0;3744.0;-8.0;2.0;-4.0;;;;;;Bordeaux Av. Thiers après Pt Bouthier;Sens Entrant;;
Z8CT13;121.0;138.0;1700.0;2.0;3.0;3.0;;;;;;Bordeaux Av. Thiers après Stalingrad;Sens Sortant;;
Z9CT7;539.0;464.0;6411.0;31.0;24.0;23.0;;;;;;Bordeaux 154 Rue d'Ornano après Héron;Sens Entrant;;
Z9CT8;551.0;627.0;8308.0;-5.0;-4.0;-2.0;;;;;;Bordeaux 130 av. Larminat après Sourdis;Sens Sortant;;
Z9CT12;532.0;523.0;7653.0;15.0;14.000000000000002;10.0;;;;;;Bordeaux Blvd Geoges Pompidou / Doumerc;Sens Entrant;;
Z9CT17;496.0;511.0;7409.0;-3.0;-5.0;-1.0;;;;;;Mérignac Av .Mitterrand après C. Vic;Sens Sortant;;
Z10CT3;1047.0;960.0;15036.0;-16.0;-11.0;-11.0;;;;;;Bordeaux Blvd George V avant barr Pessac;Boulevards Sud > Nord;;
Z10CT11;275.0;332.0;3241.0;17.0;40.0;22.0;;;;;;Bordeaux Rue Mouneyra après Dupeux;Sens Sortant;;
Z10CT13;392.0;423.0;5561.0;50.0;36.0;52.0;;;;;;Bordeaux 245 rue du Tondu;Sens Entrant;;
Z10CT14;622.0;558.0;9482.0;-24.0;-26.0;-10.0;;;;;;Bordeaux Rue Saignat après Pl Campeyrau;Sens Entrant;;
Z10CT18;956.0;800.0;12636.0;-4.0;-6.0;2.0;;;;;;Bordeaux Béchade après Quintin;Sens Entrant;;
Z11CT1;213.0;322.0;3853.0;21.0;10.0;10.0;;;;;;Talence Cours Gambetta avant Lamartine;Sens Entrant;;
Z11CT2;415.0;478.0;5670.0;13.0;13.0;8.0;;;;;;Talence Cours Gambetta avant Pt SNCF;Sens Entrant;;
Z11CT14;1679.0;1369.0;19724.0;0.0;2.0;0.0;;;;;;Bordeaux Blvd Roosevelt avant trémis;Boulevards Sud > Nord;;
Z11CT16;414.0;381.0;4782.0;11.0;10.0;6.0;;;;;;Talence Cours Gambetta après Roustaing;Sens Sortant;;
Z11CT17;422.0;363.0;4812.0;2.0;8.0;12.0;;;;;;Bordeaux Argonne après Bertrand de Goth;Sens Entrant;;
Z12CT1;415.0;482.0;5785.0;6.0;12.0;6.0;;;;;;Bordeaux Crs de la Somme après Monsarrat;Sens Sortant;;
Z12CT3;435.0;449.0;6069.0;-1.0;2.0;-2.0;;;;;;Bordeaux Crs de la Somme après rue Brun;Sens Sortant;;
Z12CT7;586.0;612.0;8842.0;8.0;3.0;7.000000000000001;;;;;;Bordeaux Crs de la Somme après Brun;Sens Entrant;;
Z12CT13;699.0;643.0;9510.0;0.0;-4.0;-3.0;;;;;;Bordeaux 52 Blvd Albert 1er;Sud > Nord;;
Z13CT1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Blvd Pierre 1er avant Hugo;Nord > Sud;;
Z13CT4;1168.0;1129.0;18984.0;-6.0;1.0;-1.0;;;;;;Bordeaux Blvd Wilson après Colmar;Sud > Nord;;
Z13CT9;211.0;205.0;3043.0;0.0;0.0;0.0;;;;;;Bordeaux Rue Johnston avant Arsenal;Sens Entrant;;
Z13CT18;326.0;416.0;5796.0;0.0;0.0;0.0;;;;;;0;0;;
Z13CT19;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Rue de Caud‚ran;Sens Entrant;;
Z14CT2;1182.0;911.0;15806.0;18.0;20.0;19.0;;;;;;Bordeaux Blvd Godard avant Jeanvrot;Sud > Nord;;
Z14CT8;1962.0;2493.0;29217.0;7.000000000000001;10.0;7.000000000000001;;;;;;Bordeaux Blvd A d'Aquitaine après Latule;Sens Sortant;;
Z14CT9;1997.0;1473.0;24563.0;0.0;-17.0;-5.0;;;;;;Bordeaux Blvd A d'Aquitaine avant Latule;Sens Entrant;;
Z14CT10;1041.0;1140.0;16225.0;7.000000000000001;9.0;9.0;;;;;;Bordeaux Blvd A. Daney avant Ravesies;Nord > Sud;;
Z14CT11;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Blvd Godard avant Ampère;Nord > Sud;;
Z14CT15;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z14CT22;1207.0;1057.0;14275.0;-2.0;1.0;2.0;;;;;;Bordeaux Pont Chaban Delmas;Sens Entrant;;
Z14CT24;968.0;746.0;11411.0;-2.0;4.0;2.0;;;;;;Bordeaux Brazza avant le pont;Nord > Sud;;
Z15CT2;312.0;362.0;5082.0;-38.0;-33.0;-35.0;;;;;;Bordeaux Cours Portal après Doumer;Sens Sortant;;
Z15CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Crs Martinique après Portal;Sens Sortant;;
Z15CT6;41.0;48.0;593.0;-2.0;7.000000000000001;-1.0;;;;;;Bordeaux Crs E. de Fayolle après Doumer;Sens Sortant;;
Z15CT11;232.0;261.0;2563.0;-5.0;0.0;-5.0;;;;;;Bordeaux Av. E. Counord après giratoire;Sens Sortant;;
Z15CT13;64.0;88.0;1179.0;-24.0;-15.0;-23.0;;;;;;Bordeaux Av. E. Counord après Godard;Sens Sortant;;
Z16CT3;387.0;481.0;5526.0;4.0;4.0;2.0;;;;;;Pessac Av. Jaurès après Jaubert;Sens Sortant;;
Z16CT10;522.0;601.0;6496.0;-4.0;-2.0;-1.0;;;;;;Pessac Rue Pénard avant Cohé;Sens Sortant;;
Z17CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Talence 552 Crs  Lib‚ration;Sens Entrant;;
Z17CT12;443.0;328.0;4175.0;2.0;9.0;10.0;;;;;;Talence Rue Lamartine avant Paré;Sens Entrant;;
Z17CT14;532.0;513.0;7232.0;17.0;8.0;8.0;;;;;;Talence Crs de la Libération après Roul;Sens Sortant;;
Z18CT2;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z18CT11;341.0;274.0;3573.0;3.0;-8.0;-6.0;;;;;;Gradignan F. de Monjous avant de Gaulle;Sud > Nord;;
Z18CT12;320.0;557.0;6413.0;6.0;-15.0;-7.000000000000001;;;;;;Gradignan Gal de Gaulle avant Lahouneau;Sens Sortant;;
Z19CT1;741.0;810.0;10476.0;-1.0;-1.0;1.0;;;;;;Begles Rte de Toulouse après Sévène;Sens Sortant;;
Z19CT6;492.0;353.0;5564.0;59.0;32.0;41.0;;;;;;Villenave d'Ornon Av. Georges Clémenceau;Sens Entrant;;
Z19CT7;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Villenave d'Ornon Av des Pyrénées;Sens Entrant;;
Z20CT8;277.0;205.0;3166.0;-1.0;-8.0;0.0;;;;;;Bordeaux Av. Louis Barthou avant La Cape;Sens Entrant;;
Z21CT4;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z21CT5;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z22CT4;1133.0;1015.0;15007.0;-11.0;3.0;-2.0;;;;;;Artigues Av. Kennedy avant 4 Pavillons;Sens Entrant;;
Z22CT8;1122.0;829.0;12421.0;11.0;22.0;15.0;;;;;;Cenon Av. Carnot après 4 Pavillons;Sens Entrant;;
Z22CT11;408.0;306.0;3915.0;9.0;-2.0;1.0;;;;;;Lormont Dupin après Lavergne;Av. de Paris=> Pt Aquit;;
Z23CT1;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bruges Rte du Médoc avant de Gaulle;Sens Sortant;;
Z23CT10;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Eysines Av. du Médoc avant C. du Vigean;Sens Entrant;;
Z23CT16;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z24CT4;536.0;612.0;6636.0;2.0;0.0;-1.0;;;;;;Le Haillan Av. Pasteur après Chavailles;Sens Entrant;;
Z24CT5;955.0;797.0;9808.0;0.0;0.0;0.0;;;;;;Le Haillan Av. Pasteur après Los Héros;Sens Entrant;;
Z24CT6;917.0;900.0;11082.0;23.0;19.0;28.000000000000004;;;;;;Eysines Av. de St Médard;Sens Entrant;;
Z24CT8;1523.0;1263.0;17055.0;10.0;9.0;10.0;;;;;;Mérignac Magudas avant rocade;Sens Sortant;;
Z24CT10;589.0;868.0;11571.0;11.0;6.0;7.000000000000001;;;;;;Mérignac Magudas avant Cigale;Sens Entrant;;
Z24CT12;852.0;989.0;12189.0;-2.0;4.0;3.0;;;;;;Le Haillan Magudas avant rocade;Sens Entrant;;
Z25CT3;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Bordeaux Cours Bricaud après 3 Cardinaux;Sens Entrant;;
Z25CT5;617.0;431.0;4762.0;27.0;9.0;15.0;;;;;;Bordeaux Cours Bricaud après Vergne;Sens Sortant;;
Z25CT6;265.0;426.0;5038.0;17.0;-3.0;4.0;;;;;;Bordeaux Av. 40 Journaux avant Tobeen;Sud > Nord;;
Z25CT18;212.0;531.0;3695.0;-3.0;4.0;4.0;;;;;;Bordeaux Domergue S>N avant rocade;Sud > Nord;;
Z25CT19;641.0;367.0;5315.0;5.0;3.0;5.0;;;;;;Bordeaux Vélodrome N>S;Nord > Sud;;
Z26CT3;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0;0;;
Z27CT1;615.0;586.0;7377.0;0.0;0.0;-3.0;;;;;;Pessac Av. Leclerc avant Félix Faure;Sens Entrant;;
Z27CT4;374.0;687.0;7302.0;-4.0;-4.0;-3.0;;;;;;Pessac Av. Leclerc après Félix Faure;Sens Sortant;;
Z27CT5;295.0;551.0;5856.0;-4.0;-1.0;0.0;;;;;;Pessac Av. du Haut Lévêque après le CHR;Sud > Nord;;
Z27CT11;379.0;705.0;7588.0;-4.0;-3.0;-3.0;;;;;;Pessac Av. Leclerc après Meyraud;Sens Sortant;;
Z27CT13;245.0;414.0;4156.0;-3.0;-2.0;-3.0;;;;;;Pessac Haut Lévêque avant Matisse;Sud > Nord;;
Z27CT14;521.0;542.0;5939.0;-1.0;21.0;1.0;;;;;;Pessac Haut Lévêque avant Magellan;Nord > Sud;;
Z27CT16;246.0;418.0;4179.0;-3.0;-2.0;-3.0;;;;;;Pessac Haut Lévêque après Av. de Canéjan;Sud > Nord;;
Z28CT2;434.0;1170.0;10910.0;5.0;-1.0;-1.0;;;;;;St Medard Av. Montaigne avant Turon;Sens Sortant;;
Z28CT3;252.0;475.0;5680.0;6.0;1.0;4.0;;;;;;St Médard Av. Montaigne;Sens Sortant;;
Z28CT7;573.0;594.0;8211.0;-4.0;-2.0;-1.0;;;;;;St Médard Av. Montaigne après rue Capsec;Sens Entrant;;
Z28CT9;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;St Médard 13 Av. La Boétie;Le Taillan => Place de la République;;
Z29CT1;1486.0;1210.0;15436.0;0.0;1.0;4.0;;;;;;Floirac Blvd Entre2Mers avant Monrepos;Sens Entrant;;
Z29CT4;233.0;171.0;2490.0;-14.000000000000002;-4.0;-2.0;;;;;;Bordeaux Rue Galin;Sens Entrant;;
Z29CT6;568.0;950.0;8901.0;2.0;1.0;3.0;;;;;;Cenon Bretelle Curie vers entre 2 mers;Curie > Entre Deux Mers;;
Z29CT9;532.0;338.0;4243.0;0.0;-1.0;1.0;;;;;;Floirac Dubedout avant Allende;Sens Entrant;;
Z29CT11;2132.0;1699.0;22276.0;8.0;3.0;7.000000000000001;;;;;;Bordeaux Joliot Curie après Trarieux;Sens Entrant;;
Z29CT12;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;Cenon Jean Zay avant Lavoisier;Sens Sortant;;
Z29CT14;465.0;482.0;5776.0;3.0;3.0;2.0;;;;;;Cenon Av. Jean Zay avant PP Gsc Perrault;Sens Entrant;;
Z29CT15;351.0;350.0;4433.0;-7.000000000000001;2.0;3.0;;;;;;Cenon Av. Clémenceau avant 8 mai 45;Sens Sortant;;
Z30CT1;1208.0;904.0;13608.0;0.0;-5.0;-3.0;;;;;;Mérignac Av. Kennedy après 4 Chemins;Sens Sortant;;
Z30CT5;466.0;1227.0;13661.0;-25.0;-11.0;-21.0;;;;;;Mérignac Av. de la Somme après Mirepin;Sens Entrant;;
Z30CT6;456.0;944.0;10181.0;-8.0;-7.000000000000001;-7.000000000000001;;;;;;Mérignac Av. de la Marne après 4 Chemins;Sens Entrant;;
Z30CT11;346.0;615.0;7293.0;-2.0;-7.000000000000001;-4.0;;;;;;Mérignac Av. Somme après Chemin Long;Sens Entrant;;
Z30CT12;455.0;632.0;7617.0;11.0;1.0;1.0;;;;;;Mérignac Av. Somme avant Chemin Long;Sens Sortant;;
Z30CT16;437.0;394.0;5301.0;3.0;-3.0;-1.0;;;;;;Mérignac Av. Mendès-France;Nord > Sud;;
Z30CT19;585.0;434.0;6485.0;0.0;-5.0;-4.0;;;;;;Mérignac Av. Maréchal Leclerc après Coty;Nord > Sud;;
Z30CT22;351.0;668.0;7222.0;4.0;4.0;5.0;;;;;;Mérignac Av. de l'Alouette après  Somme;Nord > Sud;;
Z31CT2;445.0;927.0;9904.0;-17.0;3.0;0.0;;;;;;Bassens Côte de la Garonne;Nord > Sud;;
